Time;Temperature;Dew Point;Humidity;Wind;Wind Speed;Wind Gust;Pressure;Precip.;Condition
1420167600;23.0;23.0;1.0;NNW;1.1111111111111112;0.0;999.26;0.0;Mostly Cloudy
1420171200;23.0;23.0;1.0;N;0.5555555555555556;0.0;999.26;0.0;Mostly Cloudy
1420174800;23.0;22.0;0.94;ENE;1.6666666666666665;0.0;999.26;0.0;Light Rain
1420178400;23.0;22.0;0.94;NNE;1.1111111111111112;0.0;999.26;0.0;Partly Cloudy
1420182000;22.0;22.0;1.0;NNE;1.1111111111111112;0.0;1000.24;0.0;Partly Cloudy
1420185600;23.0;23.0;1.0;ENE;0.5555555555555556;0.0;1000.24;0.0;Partly Cloudy
1420189200;24.0;23.0;0.94;ESE;3.0555555555555554;0.0;1001.23;0.0;Partly Cloudy
1420192800;26.0;21.0;0.74;ESE;6.111111111111111;0.0;1001.23;0.0;Partly Cloudy
1420196400;27.0;20.0;0.65;ESE;5.277777777777778;0.0;1001.23;0.0;Partly Cloudy
1420200000;28.0;20.0;0.62;E;5.277777777777778;0.0;1001.23;0.0;Partly Cloudy
1420203600;29.0;19.0;0.55;ESE;5.277777777777778;0.0;1001.23;0.0;Partly Cloudy
1420207200;29.0;20.0;0.58;ESE;6.111111111111111;0.0;1000.24;0.0;Partly Cloudy
1420210800;30.0;19.0;0.51;ESE;5.555555555555555;0.0;1000.24;0.0;Partly Cloudy
1420214400;30.0;19.0;0.51;ESE;5.555555555555555;0.0;999.26;0.0;Partly Cloudy
1420218000;30.0;20.0;0.55;ESE;5.277777777777778;0.0;999.26;0.0;Partly Cloudy
1420221600;29.0;20.0;0.58;SE;6.111111111111111;0.0;999.26;0.0;Partly Cloudy
1420225200;27.0;20.0;0.65;ESE;5.555555555555555;0.0;999.26;0.0;Partly Cloudy
1420228800;25.0;21.0;0.78;E;4.166666666666667;0.0;1000.24;0.0;Partly Cloudy
1420232400;24.0;21.0;0.83;E;1.6666666666666665;0.0;1000.24;0.0;Partly Cloudy
1420236000;24.0;21.0;0.83;E;1.6666666666666665;0.0;1000.24;0.0;Partly Cloudy
1420239600;23.0;21.0;0.88;ENE;1.9444444444444444;0.0;1001.23;0.0;Fair
1420243200;22.0;21.0;0.94;ENE;1.1111111111111112;0.0;1001.23;0.0;Fair
1420246800;22.0;21.0;0.94;ENE;1.6666666666666665;0.0;1001.23;0.0;Fair
1420250400;22.0;21.0;0.94;NE;1.1111111111111112;0.0;1000.24;0.0;Fair
1420254000;21.0;20.0;0.94;N;1.9444444444444444;0.0;999.26;0.0;Fair
1420257600;21.0;20.0;0.94;N;1.9444444444444444;0.0;999.26;0.0;Fair
1420261200;21.0;20.0;0.94;NNW;1.9444444444444444;0.0;999.26;0.0;Fair
1420264800;21.0;20.0;0.94;N;1.9444444444444444;0.0;999.26;0.0;Fair
1420268400;21.0;20.0;0.94;N;1.6666666666666665;0.0;999.26;0.0;Fair
1420272000;21.0;21.0;1.0;NW;1.1111111111111112;0.0;1000.24;0.0;Fair
1420275600;24.0;22.0;0.89;N;1.9444444444444444;0.0;1001.23;0.0;Fair
1420279200;26.0;21.0;0.74;NNE;2.5;0.0;1001.23;0.0;Mostly Cloudy
1420282800;27.0;20.0;0.65;E;4.166666666666667;0.0;1001.23;0.0;Mostly Cloudy
1420286400;29.0;18.0;0.51;SE;4.166666666666667;0.0;1001.23;0.0;Mostly Cloudy
1420290000;30.0;17.0;0.45;SE;4.166666666666667;0.0;1000.24;0.0;Partly Cloudy
1420293600;30.0;16.0;0.43;SE;4.166666666666667;0.0;1000.24;0.0;Fair
1420297200;30.0;16.0;0.43;SE;4.722222222222222;0.0;999.26;0.0;Fair
1420300800;31.0;16.0;0.4;SE;4.722222222222222;0.0;999.26;0.0;Fair
1420304400;30.0;16.0;0.43;SSE;4.722222222222222;0.0;998.27;0.0;Fair
1420308000;30.0;16.0;0.43;SE;5.277777777777778;0.0;998.27;0.0;Fair
1420311600;28.0;19.0;0.58;SE;5.555555555555555;0.0;998.27;0.0;Fair
1420315200;26.0;20.0;0.69;SE;6.666666666666666;0.0;999.26;0.0;Fair
1420318800;26.0;20.0;0.69;SE;3.0555555555555554;0.0;1000.24;0.0;Fair
1420322400;23.0;21.0;0.88;ESE;1.9444444444444444;0.0;1000.24;0.0;Fair
1420326000;23.0;21.0;0.88;ESE;1.9444444444444444;0.0;1001.23;0.0;Fair
1420329600;23.0;21.0;0.88;ESE;1.6666666666666665;0.0;1001.23;0.0;Partly Cloudy
1420333200;21.0;20.0;0.94;NE;1.6666666666666665;0.0;1000.24;0.0;Fair
1420336800;21.0;20.0;0.94;N;1.1111111111111112;0.0;1000.24;0.0;Partly Cloudy
1420340400;21.0;20.0;0.94;NNW;1.6666666666666665;0.0;1000.24;0.0;Partly Cloudy
1420344000;21.0;20.0;0.94;N;1.1111111111111112;0.0;999.26;0.0;Fair
1420347600;21.0;20.0;0.94;N;1.1111111111111112;0.0;999.26;0.0;Fair
1420351200;21.0;20.0;0.94;NNW;1.6666666666666665;0.0;999.26;0.0;Fair
1420354800;21.0;20.0;0.94;N;1.9444444444444444;0.0;1000.24;0.0;Fair
1420358400;22.0;21.0;0.94;N;1.1111111111111112;0.0;1001.23;0.0;Partly Cloudy
1420362000;24.0;21.0;0.83;NNE;1.9444444444444444;0.0;1001.23;0.0;Fair
1420365600;27.0;21.0;0.7;ENE;3.611111111111111;0.0;1001.23;0.0;Partly Cloudy
1420369200;28.0;19.0;0.58;ENE;4.722222222222222;0.0;1002.22;0.0;Partly Cloudy
1420372800;30.0;18.0;0.48;E;4.722222222222222;0.0;1002.22;0.0;Partly Cloudy
1420376400;32.0;18.0;0.43;E;4.722222222222222;0.0;1001.23;0.0;Partly Cloudy
1420380000;31.0;19.0;0.49;ESE;5.277777777777778;0.0;1001.23;0.0;Partly Cloudy
1420383600;32.0;19.0;0.46;ESE;6.666666666666666;0.0;1000.24;0.0;Partly Cloudy
1420387200;31.0;19.0;0.49;E;6.666666666666666;0.0;999.26;0.0;Partly Cloudy
1420390800;31.0;19.0;0.49;E;6.111111111111111;0.0;999.26;0.0;Fair
1420394400;30.0;20.0;0.55;ESE;7.222222222222222;0.0;999.26;0.0;Fair
1420398000;28.0;21.0;0.66;E;7.777777777777778;0.0;999.26;0.0;Fair
1420401600;26.0;21.0;0.74;E;5.277777777777778;0.0;1000.24;0.0;Fair
1420405200;25.0;21.0;0.78;E;3.611111111111111;0.0;1001.23;0.0;Fair
1420408800;25.0;21.0;0.78;ENE;3.611111111111111;0.0;1001.23;0.0;Fair
1420412400;24.0;21.0;0.83;ENE;2.5;0.0;1002.22;0.0;Fair
1420416000;24.0;21.0;0.83;ENE;2.5;0.0;1002.22;0.0;Fair
1420419600;23.0;21.0;0.88;ENE;1.9444444444444444;0.0;1002.22;0.0;Fair
1420509600;23.0;22.0;0.94;CALM;0.0;0.0;1002.22;0.0;Fair
1420513200;23.0;22.0;0.94;NNE;1.6666666666666665;0.0;1001.23;0.0;Fair
1420516800;23.0;22.0;0.94;CALM;0.0;0.0;1001.23;0.0;Fair
1420520400;23.0;22.0;0.94;NNE;1.6666666666666665;0.0;1001.23;0.0;Fair
1420524000;22.0;22.0;1.0;NNW;1.6666666666666665;0.0;1001.23;0.0;Fair
1420527600;22.0;22.0;1.0;N;1.6666666666666665;0.0;1002.22;0.0;Mostly Cloudy
1420531200;23.0;23.0;1.0;NE;1.6666666666666665;0.0;1002.22;0.0;Partly Cloudy
1420534800;25.0;23.0;0.89;ENE;1.9444444444444444;0.0;1002.22;0.0;Fair
1420538400;27.0;23.0;0.79;E;4.166666666666667;0.0;1002.22;0.0;Partly Cloudy
1420542000;29.0;21.0;0.62;ESE;5.555555555555555;0.0;1003.2;0.0;Partly Cloudy
1420545600;30.0;19.0;0.51;ESE;6.111111111111111;0.0;1003.2;0.0;Partly Cloudy
1420549200;30.0;20.0;0.55;ESE;6.111111111111111;0.0;1003.2;0.0;Partly Cloudy
1420552800;31.0;18.0;0.46;E;6.111111111111111;0.0;1002.22;0.0;Partly Cloudy
1420556400;31.0;18.0;0.46;E;6.111111111111111;0.0;1001.23;0.0;Partly Cloudy
1420560000;31.0;18.0;0.46;ESE;5.555555555555555;0.0;1001.23;0.0;Partly Cloudy
1420563600;30.0;19.0;0.51;ESE;6.666666666666666;0.0;1001.23;0.0;Partly Cloudy
1420567200;30.0;20.0;0.55;ESE;5.277777777777778;0.0;1001.23;0.0;Partly Cloudy
1420570800;29.0;21.0;0.62;ESE;5.277777777777778;0.0;1001.23;0.0;Fair
1420574400;27.0;22.0;0.74;ESE;3.611111111111111;0.0;1001.23;0.0;Fair
1420578000;25.0;22.0;0.83;E;3.611111111111111;0.0;1001.23;0.0;Fair
1420581600;25.0;22.0;0.83;ESE;2.5;0.0;1002.22;0.0;Fair
1420585200;25.0;22.0;0.83;ESE;4.166666666666667;0.0;1003.2;0.0;Partly Cloudy
1420588800;24.0;23.0;0.94;E;1.9444444444444444;0.0;1002.22;0.0;Partly Cloudy
1420592400;24.0;23.0;0.94;ENE;0.5555555555555556;0.0;1002.22;0.0;Fair
1420596000;24.0;23.0;0.94;E;0.5555555555555556;0.0;1002.22;0.0;Partly Cloudy
1420599600;23.0;23.0;1.0;N;1.1111111111111112;0.0;1001.23;0.0;Partly Cloudy
1420603200;23.0;23.0;1.0;ENE;1.9444444444444444;0.0;1001.23;0.0;Partly Cloudy
1420606800;23.0;22.0;0.94;ENE;1.1111111111111112;0.0;1001.23;0.0;Partly Cloudy
1420610400;23.0;22.0;0.94;ENE;1.6666666666666665;0.0;1001.23;0.0;Partly Cloudy
1420614000;23.0;22.0;0.94;ENE;2.5;0.0;1001.23;0.0;Mostly Cloudy
1420617600;23.0;22.0;0.94;NE;1.6666666666666665;0.0;1002.22;0.0;Partly Cloudy
1420621200;25.0;23.0;0.89;NE;1.6666666666666665;0.0;1002.22;0.0;Fair
1420624800;26.0;23.0;0.83;E;3.0555555555555554;0.0;1002.22;0.0;Partly Cloudy
1420628400;27.0;22.0;0.74;E;4.722222222222222;0.0;1002.22;0.0;Mostly Cloudy
1420632000;29.0;21.0;0.62;E;5.277777777777778;0.0;1001.23;0.0;Mostly Cloudy
1420635600;29.0;20.0;0.58;ESE;6.666666666666666;0.0;1001.23;0.0;Partly Cloudy
1420639200;31.0;18.0;0.46;E;6.111111111111111;0.0;1001.23;0.0;Partly Cloudy
1420642800;31.0;18.0;0.46;E;5.555555555555555;0.0;1000.24;0.0;Partly Cloudy
1420646400;31.0;18.0;0.46;E;5.555555555555555;0.0;1000.24;0.0;Partly Cloudy
1420650000;30.0;19.0;0.51;E;7.222222222222222;0.0;1000.24;0.0;Partly Cloudy
1420653600;29.0;21.0;0.62;ESE;7.222222222222222;0.0;1000.24;0.0;Partly Cloudy
1420657200;28.0;21.0;0.66;ESE;6.666666666666666;0.0;1000.24;0.0;Fair
1420660800;26.0;21.0;0.74;ESE;4.722222222222222;0.0;1000.24;0.0;Fair
1420664400;25.0;22.0;0.83;E;1.9444444444444444;0.0;1001.23;0.0;Fair
1420668000;24.0;22.0;0.89;E;1.6666666666666665;0.0;1001.23;0.0;Fair
1420671600;24.0;22.0;0.89;E;1.6666666666666665;0.0;1002.22;0.0;Partly Cloudy
1420675200;24.0;22.0;0.89;E;1.1111111111111112;0.0;1002.22;0.0;Fair
1420678800;24.0;22.0;0.89;ENE;1.1111111111111112;0.0;1001.23;0.0;Partly Cloudy
1420682400;23.0;22.0;0.94;ENE;1.6666666666666665;0.0;1001.23;0.0;Partly Cloudy
1420686000;23.0;22.0;0.94;ENE;1.6666666666666665;0.0;1000.24;0.0;Partly Cloudy
1420689600;23.0;22.0;0.94;E;1.6666666666666665;0.0;1000.24;0.0;Partly Cloudy
1420693200;23.0;22.0;0.94;ENE;1.9444444444444444;0.0;1000.24;0.0;Partly Cloudy
1420696800;23.0;22.0;0.94;ENE;1.6666666666666665;0.0;1000.24;0.0;Partly Cloudy
1420700400;22.0;22.0;1.0;E;1.1111111111111112;0.0;1001.23;0.0;Mostly Cloudy
1420704000;24.0;22.0;0.89;E;1.6666666666666665;0.0;1001.23;0.0;Partly Cloudy
1420707600;26.0;22.0;0.78;E;3.0555555555555554;0.0;1002.22;0.0;Fair
1420711200;26.0;22.0;0.78;ENE;4.722222222222222;0.0;1002.22;0.0;Fair
1420714800;28.0;20.0;0.62;E;5.555555555555555;0.0;1002.22;0.0;Fair
1420718400;30.0;19.0;0.51;E;6.666666666666666;0.0;1002.22;0.0;Partly Cloudy
1420722000;30.0;19.0;0.51;E;6.666666666666666;0.0;1002.22;0.0;Partly Cloudy
1420725600;29.0;20.0;0.58;ESE;7.222222222222222;15.555555555555555;1002.22;0.0;Partly Cloudy
1420729200;30.0;19.0;0.51;E;5.555555555555555;13.88888888888889;1001.23;0.0;Partly Cloudy
1420732800;30.0;19.0;0.51;ESE;9.166666666666666;0.0;1001.23;0.0;Fair / Windy
1420736400;30.0;18.0;0.48;E;6.111111111111111;0.0;1000.24;0.0;Fair
1420740000;29.0;20.0;0.58;E;6.666666666666666;0.0;1000.24;0.0;Fair
1420743600;27.0;20.0;0.65;E;5.555555555555555;0.0;1001.23;0.0;Fair
1420747200;26.0;21.0;0.74;E;4.166666666666667;0.0;1001.23;0.0;Fair
1420750800;24.0;21.0;0.83;E;1.6666666666666665;0.0;1001.23;0.0;Fair
1420754400;24.0;21.0;0.83;E;1.9444444444444444;0.0;1002.22;0.0;Fair
1420758000;23.0;21.0;0.88;E;1.6666666666666665;0.0;1002.22;0.0;Fair
1420761600;23.0;21.0;0.88;E;1.1111111111111112;0.0;1002.22;0.0;Fair
1420765200;22.0;21.0;0.94;NE;1.1111111111111112;0.0;1001.23;0.0;Partly Cloudy
1420768800;22.0;21.0;0.94;NE;1.1111111111111112;0.0;1001.23;0.0;Partly Cloudy
1420772400;22.0;21.0;0.94;NNE;1.1111111111111112;0.0;1000.24;0.0;Partly Cloudy
1420776000;22.0;21.0;0.94;NNW;1.1111111111111112;0.0;1000.24;0.0;Fair
1420779600;22.0;21.0;0.94;NW;1.1111111111111112;0.0;1000.24;0.0;Fair
1420783200;22.0;21.0;0.94;NE;1.1111111111111112;0.0;1000.24;0.0;Fair
1420786800;22.0;21.0;0.94;CALM;0.0;0.0;1000.24;0.0;Partly Cloudy
1420790400;23.0;22.0;0.94;NNE;0.5555555555555556;0.0;1001.23;0.0;Partly Cloudy
1420794000;25.0;23.0;0.89;E;1.1111111111111112;0.0;1001.23;0.0;Partly Cloudy
1420797600;26.0;23.0;0.83;ENE;3.611111111111111;0.0;1002.22;0.0;Partly Cloudy
1420801200;28.0;25.0;0.84;SE;5.555555555555555;0.0;1002.22;0.0;Partly Cloudy
1420804800;28.0;24.0;0.79;E;4.722222222222222;0.0;1002.22;0.0;Partly Cloudy
1420808400;29.0;21.0;0.62;ESE;6.111111111111111;15.0;1002.22;0.0;Partly Cloudy
1420812000;30.0;20.0;0.55;ESE;6.666666666666666;0.0;1002.22;0.0;Partly Cloudy
1420815600;30.0;20.0;0.55;ESE;7.222222222222222;0.0;1001.23;0.0;Partly Cloudy
1420819200;30.0;19.0;0.51;ESE;6.111111111111111;0.0;1001.23;0.0;Partly Cloudy
1420822800;29.0;19.0;0.55;SE;6.111111111111111;0.0;1001.23;0.0;Partly Cloudy
1420826400;29.0;19.0;0.55;ESE;6.111111111111111;0.0;1001.23;0.0;Partly Cloudy
1420830000;28.0;20.0;0.62;ESE;5.277777777777778;0.0;1001.23;0.0;Fair
1420833600;26.0;21.0;0.74;ESE;4.722222222222222;0.0;1002.22;0.0;Fair
1420837200;25.0;21.0;0.78;ESE;3.0555555555555554;0.0;1002.22;0.0;Fair
1420840800;24.0;21.0;0.83;E;1.9444444444444444;0.0;1002.22;0.0;Fair
1420844400;23.0;21.0;0.88;E;1.6666666666666665;0.0;1003.2;0.0;Fair
1420848000;23.0;21.0;0.88;E;1.6666666666666665;0.0;1003.2;0.0;Fair
1420851600;23.0;21.0;0.88;E;1.6666666666666665;0.0;1002.22;0.0;Partly Cloudy
1420855200;23.0;22.0;0.94;CALM;0.0;0.0;1001.23;0.0;Fair
1420858800;23.0;22.0;0.94;CALM;0.0;0.0;1001.23;0.0;Partly Cloudy
1420862400;22.0;22.0;1.0;NNW;1.6666666666666665;0.0;1001.23;0.0;Mostly Cloudy
1420866000;22.0;21.0;0.94;CALM;0.0;0.0;1001.23;0.0;Fair
1420869600;22.0;21.0;0.94;NNW;1.6666666666666665;0.0;1001.23;0.0;Fair
1420873200;21.0;21.0;1.0;NNW;1.6666666666666665;0.0;1001.23;0.0;Fair
1420876800;22.0;21.0;0.94;CALM;0.0;0.0;1002.22;0.0;Fair
1420880400;26.0;22.0;0.78;ENE;0.5555555555555556;0.0;1002.22;0.0;Partly Cloudy
1420884000;27.0;21.0;0.7;E;2.5;0.0;1003.2;0.0;Partly Cloudy
1420887600;25.0;23.0;0.89;E;5.277777777777778;0.0;1003.2;0.0;Partly Cloudy
1420891200;28.0;22.0;0.7;SE;5.555555555555555;0.0;1002.22;0.0;Mostly Cloudy
1420894800;27.0;22.0;0.74;SE;5.277777777777778;0.0;1002.22;0.0;Mostly Cloudy
1420898400;29.0;21.0;0.62;SE;6.111111111111111;0.0;1002.22;0.0;Mostly Cloudy
1420902000;29.0;21.0;0.62;SE;6.111111111111111;0.0;1001.23;0.0;Partly Cloudy
1420905600;27.0;21.0;0.7;SSE;7.777777777777778;0.0;1001.23;0.0;Partly Cloudy
1420909200;28.0;19.0;0.58;SSE;5.555555555555555;0.0;1001.23;0.0;Partly Cloudy
1420912800;27.0;21.0;0.7;ESE;5.277777777777778;0.0;1001.23;0.0;Mostly Cloudy
1420916400;27.0;21.0;0.7;ESE;4.722222222222222;0.0;1001.23;0.0;Partly Cloudy
1420920000;25.0;21.0;0.78;SSE;2.5;0.0;1002.22;0.0;Mostly Cloudy
1420923600;25.0;22.0;0.83;ESE;3.0555555555555554;0.0;1002.22;0.0;Partly Cloudy
1420927200;25.0;22.0;0.83;E;3.0555555555555554;0.0;1003.2;0.0;Partly Cloudy
1420930800;24.0;22.0;0.89;E;1.9444444444444444;0.0;1003.2;0.0;Partly Cloudy
1420934400;24.0;22.0;0.89;E;2.5;0.0;1003.2;0.0;Partly Cloudy
1420938000;24.0;22.0;0.89;E;1.9444444444444444;0.0;1003.2;0.0;Fair
1420941600;23.0;22.0;0.94;E;1.9444444444444444;0.0;1002.22;0.0;Partly Cloudy
1420945200;23.0;22.0;0.94;ENE;1.9444444444444444;0.0;1001.23;0.0;Partly Cloudy
1420952400;22.0;21.0;0.94;E;1.1111111111111112;0.0;1001.23;0.0;Partly Cloudy
1420956000;22.0;21.0;0.94;S;1.1111111111111112;0.0;1001.23;0.0;Partly Cloudy
1420959600;21.0;21.0;1.0;NE;1.6666666666666665;0.0;1001.23;0.0;Fair
1420963200;22.0;21.0;0.94;NNE;0.5555555555555556;0.0;1002.22;0.0;Fair
1420966800;25.0;22.0;0.83;E;2.5;0.0;1002.22;0.0;Fair
1420970400;26.0;23.0;0.83;E;3.611111111111111;0.0;1003.2;0.0;Rain
1420972200;24.0;23.0;0.94;E;3.611111111111111;0.0;1003.2;0.0;Mostly Cloudy
1420974000;25.0;23.0;0.89;ESE;1.6666666666666665;0.0;1003.2;0.0;Fair
1420977600;28.0;20.0;0.62;ESE;5.555555555555555;0.0;1002.22;0.0;Mostly Cloudy
1420981200;29.0;20.0;0.58;ESE;6.111111111111111;0.0;1002.22;0.0;Mostly Cloudy
1420984800;28.0;20.0;0.62;ESE;7.222222222222222;0.0;1002.22;0.0;Mostly Cloudy
1420988400;28.0;20.0;0.62;SE;7.222222222222222;0.0;1001.23;0.0;Mostly Cloudy
1420992000;29.0;19.0;0.55;ESE;6.666666666666666;0.0;1001.23;0.0;Mostly Cloudy
1420995600;24.0;22.0;0.89;E;6.111111111111111;0.0;1001.23;0.0;Light Rain
1420999200;24.0;22.0;0.89;ESE;4.166666666666667;0.0;1001.23;0.0;Light Rain
1421002800;24.0;22.0;0.89;ESE;4.166666666666667;0.0;1001.23;0.0;Partly Cloudy
1421006400;24.0;21.0;0.83;ESE;3.611111111111111;0.0;1002.22;0.0;Partly Cloudy
1421010000;24.0;21.0;0.83;ESE;4.166666666666667;0.0;1002.22;0.0;Partly Cloudy
1421013600;23.0;21.0;0.88;ESE;4.166666666666667;0.0;1002.22;0.0;Partly Cloudy
1421017200;23.0;22.0;0.94;ESE;3.611111111111111;0.0;1002.22;0.0;Partly Cloudy
1421020800;23.0;21.0;0.88;E;4.166666666666667;0.0;1003.2;0.0;Partly Cloudy
1421024400;23.0;21.0;0.88;ESE;4.166666666666667;0.0;1002.22;0.0;Partly Cloudy
1421200800;22.0;21.0;0.94;ENE;1.6666666666666665;0.0;1001.23;0.0;Partly Cloudy
1421204400;22.0;21.0;0.94;ENE;1.6666666666666665;0.0;1000.24;0.0;Fair
1421208000;22.0;21.0;0.94;E;1.6666666666666665;0.0;1000.24;0.0;Fair
1421211600;22.0;21.0;0.94;E;1.6666666666666665;0.0;999.26;0.0;Fair
1421215200;21.0;20.0;0.94;E;1.6666666666666665;0.0;999.26;0.0;Fair
1421218800;21.0;20.0;0.94;NNW;1.6666666666666665;0.0;1000.24;0.0;Partly Cloudy
1421222400;22.0;21.0;0.94;CALM;0.0;0.0;1000.24;0.0;Fair
1421226000;25.0;21.0;0.78;NNE;2.5;0.0;1001.23;0.0;Fair
1421229600;27.0;20.0;0.65;E;3.0555555555555554;0.0;1001.23;0.0;Fair
1421233200;28.0;19.0;0.58;E;4.166666666666667;0.0;1002.22;0.0;Partly Cloudy
1421236800;29.0;19.0;0.55;ESE;5.555555555555555;0.0;1002.22;0.0;Partly Cloudy
1421240400;30.0;20.0;0.55;SE;6.666666666666666;0.0;1001.23;0.0;Partly Cloudy
1421244000;29.0;20.0;0.58;ESE;5.555555555555555;0.0;1001.23;0.0;Partly Cloudy
1421247600;31.0;19.0;0.49;ESE;6.111111111111111;0.0;1001.23;0.0;Fair
1421251200;30.0;19.0;0.51;SE;5.555555555555555;0.0;1000.24;0.0;Fair
1421254800;30.0;18.0;0.48;SE;6.666666666666666;0.0;1000.24;0.0;Partly Cloudy
1421258400;28.0;19.0;0.58;SE;7.777777777777778;0.0;1000.24;0.0;Partly Cloudy
1421262000;28.0;20.0;0.62;ESE;7.222222222222222;0.0;1000.24;0.0;Partly Cloudy
1421265600;26.0;20.0;0.69;ESE;4.166666666666667;0.0;1001.23;0.0;Fair
1421269200;25.0;21.0;0.78;E;3.0555555555555554;0.0;1001.23;0.0;Fair
1421272800;24.0;21.0;0.83;E;2.5;0.0;1002.22;0.0;Fair
1421276400;24.0;21.0;0.83;E;1.6666666666666665;0.0;1002.22;0.0;Fair
1421280000;23.0;21.0;0.88;E;1.1111111111111112;0.0;1002.22;0.0;Fair
1421283600;22.0;21.0;0.94;E;1.1111111111111112;0.0;1002.22;0.0;Fair
1421287200;23.0;21.0;0.88;E;0.5555555555555556;0.0;1001.23;0.0;Fair
1421290800;22.0;21.0;0.94;NNW;1.6666666666666665;0.0;1000.24;0.0;Fair
1421294400;22.0;21.0;0.94;NNW;1.6666666666666665;0.0;1000.24;0.0;Fair
1421298000;22.0;21.0;0.94;NW;1.6666666666666665;0.0;999.26;0.0;Fair
1421301600;22.0;21.0;0.94;N;1.1111111111111112;0.0;999.26;0.0;Fair
1421305200;22.0;21.0;0.94;CALM;0.0;0.0;1000.24;0.0;Fair
1421308800;22.0;21.0;0.94;NNW;1.6666666666666665;0.0;1000.24;0.0;Fair
1421312400;23.0;22.0;0.94;CALM;0.0;0.0;1001.23;0.0;Partly Cloudy
1421316000;26.0;22.0;0.78;ENE;1.9444444444444444;0.0;1002.22;0.0;Partly Cloudy
1421319600;28.0;20.0;0.62;SE;5.277777777777778;0.0;1002.22;0.0;Partly Cloudy
1421323200;29.0;19.0;0.55;ESE;5.277777777777778;0.0;1002.22;0.0;Partly Cloudy
1421326800;30.0;18.0;0.48;E;5.555555555555555;0.0;1002.22;0.0;Partly Cloudy
1421330400;31.0;18.0;0.46;SE;6.111111111111111;0.0;1001.23;0.0;Partly Cloudy
1421334000;31.0;17.0;0.43;SSE;5.277777777777778;0.0;1001.23;0.0;Partly Cloudy
1421337600;30.0;19.0;0.51;SE;5.555555555555555;0.0;1000.24;0.0;Partly Cloudy
1421341200;29.0;20.0;0.58;ESE;6.111111111111111;0.0;1000.24;0.0;Partly Cloudy
1421344800;29.0;20.0;0.58;SE;5.277777777777778;0.0;1000.24;0.0;Partly Cloudy
1421348400;28.0;21.0;0.66;ESE;5.555555555555555;0.0;1000.24;0.0;Partly Cloudy
1421352000;27.0;21.0;0.7;ESE;4.722222222222222;0.0;1001.23;0.0;Fair
1421355600;25.0;22.0;0.83;ESE;4.722222222222222;0.0;1001.23;0.0;Fair
1421359200;24.0;22.0;0.89;E;1.6666666666666665;0.0;1002.22;0.0;Fair
1421362800;24.0;22.0;0.89;ESE;3.0555555555555554;0.0;1002.22;0.0;Fair
1421366400;23.0;22.0;0.94;E;1.6666666666666665;0.0;1002.22;0.0;Partly Cloudy
1421370000;23.0;21.0;0.88;E;1.9444444444444444;0.0;1002.22;0.0;Fair
